pos	ancestry_ds1
5185512	1.277998
5185831	1.277998
5185871	1.277998
5185874	1.277998
5185898	1.277998
5185923	1.277998
5185986	1.277998
5186109	1.277998
5186137	1.277998
5186210	1.277998
5186302	1.277998
5186314	1.277998
5186363	1.277998
5186368	1.277998
5186456	1.277998
5186477	1.277998
5186508	1.277998
5186548	1.277998
5186679	1.277998
5186761	1.277998
5186788	1.277998
5186898	1.277998
5186917	1.277992
5187011	1.277976
5187035	1.277956
5187158	1.27786
5187159	1.27786
5187236	1.27786
5187249	1.27786
5187351	1.268796
5187408	1.26142
5187434	1.26117
5187474	1.261002
5187504	1.257998
5187544	1.257998
5187740	1.257998
5188056	1.257998
5188069	1.257998
5188199	1.257998
5188234	1.257998
5188242	1.257998
5188262	1.257998
5188370	1.257998
5188390	1.257998
5188453	1.257998
5188554	1.257998
5188583	1.257998
5188629	1.257998
5188740	1.257998
5188772	1.257998
5188785	1.257998
5188790	1.257998
5188811	1.257998
5188853	1.257998
5188877	1.257998
5188895	1.257998
5188988	1.257998
5189001	1.257998
5189183	1.257998
5189243	1.257998
5189329	1.257998
5189378	1.257998
5189395	1.257998
5189491	1.257998
5189536	1.257998
5189605	1.257998
5189639	1.257998
5189836	1.257998
5189866	1.257998
5189875	1.257998
5190003	1.257998
5190304	1.257998
5190343	1.257998
5190351	1.257998
5190354	1.257998
5190433	1.257998
5190572	1.257998
5190911	1.257998
5190912	1.257998
5190986	1.257998
5190998	1.257998
5191051	1.257998
5191105	1.257998
5191156	1.257998
5191287	1.257998
5191305	1.257998
5191321	1.257998
5191421	1.257998
5191503	1.257998
5191643	1.257998
5191705	1.257998
5191739	1.257998
5191752	1.257998
5191867	1.257998
5191968	1.257998
5191969	1.257998
5192141	1.257998
5192197	1.257998
5192243	1.257998
5192287	1.257998
5192603	1.257998
5192692	1.257998
5192923	1.257998
5192935	1.257998
5192951	1.257998
5192979	1.257998
5193040	1.257998
5193073	1.257998
5193151	1.257998
5193205	1.257998
5193260	1.257998
5193293	1.257998
5193318	1.257998
5193385	1.257998
5193394	1.257998
5193400	1.257998
5193427	1.257998
5193552	1.257998
5193583	1.257992
5193847	1.257984
5194053	1.25797
5194397	1.257956
5194399	1.253782
5194430	1.250044
5194453	1.2440039999999999
5194456	1.237998
5194485	1.237998
5194502	1.237998
5194546	1.237998
5194708	1.237998
5194769	1.237998
5194841	1.237998
5194875	1.237998
5194913	1.237998
5194915	1.237998
5195006	1.237998
5195062	1.237998
5195079	1.237998
5195244	1.237998
5195405	1.237998
5195432	1.237998
5195447	1.237998
5195841	1.237998
5195912	1.237998
5195951	1.237998
5196258	1.237998
5196355	1.237998
5196506	1.237998
5196574	1.237998
5196625	1.237998
5196648	1.237998
5196703	1.237998
5196737	1.237998
5196838	1.237998
5196852	1.237998
5196857	1.237998
5196984	1.237998
5196987	1.237998
5196997	1.237998
5197150	1.237998
5197223	1.237998
5197331	1.237998
5197359	1.237998
5197454	1.237998
5197475	1.237998
5197727	1.237998
5197809	1.237998
5197820	1.237998
5197957	1.237998
5197998	1.237998
5198065	1.237998
5198091	1.237998
5198099	1.237998
5198282	1.237998
5198555	1.237998
5198575	1.237998
5198836	1.237998
5198850	1.237998
5198896	1.237998
5199064	1.237998
5199073	1.237998
5199171	1.237998
5199206	1.237998
5199314	1.237998
5199673	1.237998
5199768	1.237998
5199779	1.237998
5199804	1.237998
5199820	1.237998
5200016	1.237998
5200096	1.237998
5200148	1.237998
5200154	1.237998
5200295	1.237998
5200303	1.237998
5200315	1.237998
5200420	1.237998
5200535	1.237998
5200713	1.237998
5200748	1.237998
5200779	1.237998
5200846	1.237998
5200867	1.237998
5200995	1.237998
5201002	1.237998
5201082	1.237998
5201260	1.237998
5201333	1.237998
5201337	1.237998
5201371	1.237998
5201538	1.237998
5201594	1.237998
5201613	1.237998
5201697	1.237998
5201760	1.237998
5202002	1.237998
5202056	1.237998
5202118	1.237998
5202213	1.237998
5202441	1.237998
5202445	1.237998
5202547	1.237998
5202553	1.237998
5202554	1.237998
5202555	1.237998
5202609	1.237998
5202616	1.237998
5202686	1.237998
5202701	1.237998
5202732	1.237998
5202747	1.237998
5202754	1.237998
5202788	1.237998
5202792	1.237998
5202814	1.237998
5202936	1.237998
5203032	1.237998
5203226	1.237998
5203291	1.237998
5203341	1.237998
5203401	1.237998
5203528	1.237998
5203553	1.237998
5203566	1.237998
5203595	1.237998
5203861	1.237998
5203933	1.237998
5203958	1.237998
5203986	1.237998
5204170	1.237998
5204171	1.237998
5204272	1.237998
5204357	1.237998
5204493	1.237998
5204547	1.237998
5204625	1.237998
5204631	1.237998
5204906	1.237998
5204973	1.237998
5205019	1.237998
5205142	1.237998
5205331	1.237998
5205397	1.237998
5205470	1.237998
5205535	1.237998
5205642	1.237998
5205665	1.237998
5205675	1.237998
5205803	1.237998
5205913	1.237998
5205932	1.237998
5206061	1.237998
5206122	1.237998
5206214	1.237998
5206407	1.237998
5206463	1.237998
5206479	1.237998
5206495	1.237998
5206553	1.237998
5206597	1.237998
5206933	1.237998
5207190	1.237998
5207251	1.237998
5207254	1.237998
5207306	1.237998
5207312	1.237998
5207327	1.237998
5207378	1.237998
5207385	1.237998
5207441	1.237998
5207502	1.237998
5207553	1.237998
5207619	1.237998
5207648	1.237998
5207681	1.237998
5207910	1.237998
5207920	1.237998
5207949	1.237998
5208015	1.237998
5208018	1.237998
5208075	1.237998
5208078	1.237998
5208096	1.237998
5208130	1.237998
5208132	1.237998
5208141	1.237998
5208183	1.237998
5208342	1.237998
5208449	1.237998
5208474	1.237998
5208488	1.237998
5208654	1.237998
5208777	1.237998
5208789	1.237998
5208840	1.237998
5208954	1.237998
5209014	1.237998
5209025	1.237998
5209186	1.237998
5209197	1.237998
5209241	1.237998
5209348	1.237998
5209426	1.237998
5209526	1.237998
5209584	1.237998
5209710	1.237998
5209762	1.237998
5209783	1.237998
5209815	1.237998
5209905	1.237998
5209912	1.237998
5209956	1.237998
5209983	1.237998
5210061	1.237998
5210099	1.237998
5210201	1.237998
5210207	1.237998
5210340	1.237998
5210537	1.237998
5210633	1.237998
5210763	1.237998
5210871	1.237998
5210983	1.237998
5211067	1.237998
5211071	1.237998
5211297	1.237998
5211347	1.237998
5211387	1.237998
5211539	1.237998
5211560	1.237998
5211582	1.237998
5211780	1.237998
5211825	1.237998
5211914	1.237998
5211917	1.237998
5211958	1.237998
5212008	1.237998
5212044	1.237998
5212137	1.237998
5212187	1.237998
5212357	1.237998
5212478	1.237998
5212479	1.237998
5212543	1.237998
5212566	1.237998
5212599	1.237998
5212611	1.237998
5212707	1.237998
5212774	1.237998
5212816	1.237998
5212838	1.237998
5213022	1.237998
5213423	1.237998
5213459	1.237998
5213521	1.237998
5213558	1.237998
5213610	1.237998
5213652	1.237998
5213847	1.237998
5214044	1.237998
5214093	1.237998
5214144	1.237998
5214263	1.237998
5214421	1.237998
5214422	1.237998
5214528	1.237998
5214574	1.237998
5214639	1.237998
5214885	1.237998
5215039	1.237998
5215206	1.237998
5215381	1.237998
5215394	1.237998
5215442	1.237998
5215805	1.237998
5216022	1.237998
5216029	1.237998
5216186	1.237998
5216308	1.237998
5216333	1.237998
5216363	1.237998
5216496	1.237998
5216648	1.237998
5216657	1.237998
5216884	1.237998
5217094	1.237998
5217122	1.237998
5217126	1.237998
5217137	1.237998
5217354	1.237998
5217361	1.237998
5217484	1.237998
5217546	1.237998
5217625	1.237998
5217695	1.237998
5218425	1.237998
5218426	1.237998
5218430	1.237998
5218458	1.237998
5218512	1.237998
5218522	1.237998
5218604	1.237998
5218720	1.237998
5218729	1.237998
5218734	1.237998
5218785	1.237998
5218905	1.237998
5218916	1.237998
5218954	1.237998
5219001	1.237998
5219049	1.237998
5219058	1.237998
5219128	1.237998
5219189	1.237998
5219225	1.237998
5219231	1.237998
5219330	1.237998
5219360	1.237998
5219373	1.237998
5219413	1.237998
5219430	1.237998
5219444	1.237998
5219449	1.237998
5219481	1.237998
5219601	1.237998
5219607	1.237998
5219651	1.237998
5219657	1.237998
5219813	1.237998
5219836	1.237998
5219877	1.237998
5219946	1.237998
5220071	1.237998
5220077	1.237998
5220140	1.237998
5220239	1.237998
5220257	1.237998
5220259	1.237998
5220303	1.237998
5220366	1.237998
5220415	1.237998
5220438	1.237998
5220636	1.237998
5220789	1.237998
5220815	1.237998
5220866	1.237998
5220927	1.237998
5220950	1.237998
5221028	1.237998
5221079	1.237998
5221305	1.237998
5221403	1.237998
5221578	1.237998
5221851	1.237998
5221987	1.237998
5222162	1.237998
5222372	1.237998
5222392	1.237998
5222454	1.237998
5222652	1.237998
5222820	1.237998
5222864	1.237998
5222913	1.237998
5222915	1.237998
5222932	1.237998
5222937	1.237998
5222941	1.237998
5222958	1.237998
5222998	1.237998
5223113	1.237998
5223356	1.237998
5223426	1.237998
5223460	1.237998
5223666	1.237998
5223676	1.237998
5223722	1.237998
5223769	1.237998
5223872	1.237998
5223966	1.237998
5223971	1.237998
5223996	1.237998
5224225	1.237998
5224329	1.237998
5224423	1.237998
5224437	1.237998
5224480	1.237998
5224544	1.237998
5224591	1.237998
5224609	1.237998
5224622	1.237998
5224820	1.237998
5224888	1.237998
5224895	1.237998
5224943	1.237998
5225022	1.237998
5225108	1.237998
5225178	1.237998
5225328	1.237998
5225377	1.237998
5225381	1.237998
5225391	1.237998
5225537	1.237998
5225600	1.237998
5225681	1.237998
5225737	1.237998
5225770	1.237998
5225772	1.237998
5225809	1.237998
5225818	1.237998
5225875	1.238
5225979	1.238
5225998	1.238
5226051	1.238
5226064	1.237998
5226177	1.237998
5226331	1.237998
5226452	1.237998
5226590	1.237998
5226624	1.237998
5226704	1.237998
5226730	1.237998
5226774	1.237998
5226780	1.237998
5226819	1.237998
5226911	1.237998
5226931	1.237998
5226962	1.237998
5227099	1.237998
5227121	1.237998
5227164	1.237998
5227221	1.237998
5227260	1.237998
5227311	1.237998
5227345	1.237998
5227379	1.237998
5227459	1.237998
5227489	1.237998
5227550	1.237998
5227563	1.237998
5227593	1.237998
5227724	1.237998
5227764	1.237998
5227846	1.237998
5227950	1.237998
5228088	1.237998
5228287	1.237998
5228346	1.237998
5228513	1.237998
5228631	1.237998
5228874	1.237998
5228971	1.237998
5228979	1.237998
5229015	1.237998
5229032	1.237998
5229085	1.237998
5229091	1.237998
5229162	1.237998
5229333	1.237998
5229406	1.237998
5229541	1.237998
5229612	1.237998
5229788	1.237998
5229849	1.237998
5229947	1.237998
5230013	1.237998
5230025	1.237998
5230245	1.237998
5230364	1.237998
5230434	1.237998
5230540	1.237998
5230633	1.237998
5230648	1.237998
5230850	1.237998
5231299	1.237998
5231316	1.237998
5231356	1.237998
5231400	1.237998
5231487	1.237998
5231615	1.237998
5231625	1.237998
5231662	1.237998
5231703	1.237998
5231816	1.237998
5231843	1.237998
5231957	1.237998
5232022	1.237998
5232183	1.237998
5232312	1.237998
5232383	1.237998
5232415	1.237998
5232417	1.237998
5232425	1.237998
5232434	1.237998
5232551	1.237998
5232577	1.237998
5232711	1.237998
5232724	1.237998
5232794	1.237998
5232815	1.237998
5232974	1.237998
5233276	1.237998
5233378	1.237998
5233382	1.237998
5233477	1.237998
5233565	1.237998
5233588	1.237998
5233837	1.237998
5233924	1.237998
5233957	1.237998
5234086	1.237998
5234226	1.237998
5234275	1.237998
5234334	1.237998
5234571	1.237998
5234683	1.237998
5234768	1.237998
5234864	1.237998
5235232	1.237998
5235258	1.237998
5235288	1.237998
5235959	1.237998
5236075	1.237998
5236192	1.237998
5236306	1.237998
5236344	1.237998
5236392	1.237998
5236445	1.237998
5236516	1.237998
5236587	1.237998
5236704	1.237998
5236731	1.237998
5236770	1.237998
5236823	1.237998
5236853	1.237998
5236868	1.237998
5236919	1.237998
5236990	1.237998
5237030	1.237998
5237131	1.237998
5237248	1.237998
5237757	1.237998
5237875	1.237998
5237882	1.237998
5238003	1.237998
5238018	1.237998
5238104	1.237998
5238194	1.237998
5238232	1.237998
5238285	1.237998
5238332	1.237998
5238341	1.237998
5238348	1.237998
5238402	1.237998
5238509	1.237998
5238678	1.237998
5238707	1.237998
5238708	1.237998
5238790	1.237998
5238884	1.237998
5238892	1.237998
5239101	1.237998
5239102	1.237998
5239116	1.237998
5239250	1.237998
5239315	1.237998
5239406	1.237998
5239488	1.237998
5239516	1.237998
5239545	1.237998
5239560	1.237998
5239591	1.237998
5239642	1.237998
5239668	1.237998
5239727	1.237998
5239947	1.237998
5240013	1.237998
5240072	1.237998
5240080	1.237998
5240244	1.237998
5240251	1.237998
5240280	1.237998
5240347	1.237998
5240362	1.237998
5240407	1.237998
5240501	1.237998
5240754	1.237998
5240807	1.237998
5240850	1.237998
5240905	1.237998
5240976	1.237998
5241063	1.237998
5241085	1.237998
5241122	1.237998
5241265	1.237998
5241323	1.237998
5241342	1.237998
5241350	1.237998
5241494	1.237998
5241801	1.237998
5242077	1.237998
5242209	1.237998
5242220	1.237998
5242221	1.237998
5242401	1.237998
5242591	1.237998
5242660	1.237998
5242774	1.237998
5242839	1.237998
5242850	1.237998
5242914	1.237998
5242925	1.237998
5242932	1.237998
5242977	1.237998
5243084	1.237998
5243221	1.237998
5243347	1.237998
5243365	1.237998
5243478	1.237998
5243581	1.237998
5243641	1.237998
5243655	1.237998
5243664	1.237998
5243783	1.237998
5243863	1.237998
5243958	1.237998
5244280	1.237998
5244362	1.237998
5244437	1.237998
5244572	1.237998
5244589	1.237998
5244658	1.237998
5244722	1.237998
5244857	1.237998
5244927	1.237998
5244955	1.237998
5245033	1.237998
5245045	1.237998
5245155	1.237998
5245303	1.237998
5245500	1.237998
5245529	1.237998
5245649	1.237998
5245690	1.237998
5245700	1.237998
5245799	1.237998
5245928	1.237998
5246157	1.237998
5246271	1.237998
5246290	1.237998
5246309	1.237998
5246390	1.237998
5246402	1.237998
5246426	1.237998
5246484	1.237998
5246495	1.237998
5246542	1.237998
5246587	1.237998
5246603	1.237998
5246647	1.237998
5246969	1.237998
5246987	1.237998
5247089	1.237998
5247096	1.237998
5247165	1.237998
5247199	1.237998
5247211	1.237998
5247230	1.237998
5247278	1.237998
5247411	1.237998
5247418	1.237998
5247465	1.237998
5247571	1.237998
5247738	1.237998
5247741	1.237998
5247844	1.237998
5248131	1.237998
5248240	1.237998
5248337	1.237998
5248405	1.237998
5248572	1.237998
5248608	1.237998
5248688	1.237998
5248691	1.237998
5248731	1.237998
5248903	1.237998
5248990	1.237998
5249133	1.237998
5249172	1.237998
5249489	1.237998
5249527	1.237998
5249532	1.237998
5249609	1.237998
5249686	1.237998
5249704	1.237998
5249723	1.237998
5249814	1.237998
5249854	1.237998
5250030	1.237998
5250040	1.237968
5250054	1.237926
5250302	1.226302
5250321	1.212424
5250335	1.204842
5250525	1.20168
5250798	1.2
5250866	1.2
5250868	1.2
5250941	1.2
5250992	1.2
5251063	1.2
5251129	1.2
5251142	1.2
5251277	1.2
5251375	1.2
5251401	1.2
5251467	1.2
5251482	1.2
5251505	1.2
5251511	1.2
5251593	1.2
5251715	1.2
5252031	1.2
5252081	1.2
5252176	1.2
5252207	1.2
5252288	1.2
5252295	1.2
5252297	1.2
5252346	1.2
5252384	1.2
5252421	1.2
5252439	1.2
5252451	1.2
5252515	1.2
5252539	1.2
5252564	1.2
5252608	1.2
5252623	1.2
5252655	1.2
5252684	1.2
5252685	1.2
5252743	1.2
5252762	1.2
5252883	1.2
5252902	1.2
5253076	1.2
5253119	1.2
5253183	1.2
5253206	1.2
5253237	1.2
5253321	1.2
5253327	1.2
5253400	1.2
5253407	1.2
5253584	1.2
5253667	1.2
5253891	1.2
5253910	1.2
5253925	1.2
5253939	1.2
5254148	1.2
5254173	1.2
5254490	1.2
5254645	1.2
5254651	1.2
5254659	1.2
5254689	1.2
5254834	1.2
5254884	1.2
5254922	1.2
5255014	1.2
5255019	1.2
5255153	1.2
5255178	1.2
5255281	1.2
5255369	1.2
5255389	1.2
5255556	1.2
5255699	1.2
5255845	1.2
5255940	1.2
5256004	1.2
5256014	1.2
5256019	1.2
5256105	1.2
5256254	1.2
5256396	1.2
5256612	1.2
5256621	1.2
5256643	1.2
5256669	1.2
5256705	1.2
5256713	1.2
5256724	1.2
5256885	1.2
5256941	1.2
5256987	1.2
5257135	1.2
5257237	1.2
5257719	1.2
5257892	1.2
5257933	1.2
5258689	1.2
5258705	1.2
5258745	1.2
5258764	1.2
5258819	1.2
5259138	1.2
5259311	1.2
5259355	1.2
5259516	1.2
5259520	1.2
5259563	1.2
5259632	1.2
5259852	1.2
5259895	1.2
5259929	1.2
5260091	1.2
5260264	1.2
5260294	1.2
5260351	1.2
5260430	1.2
5260684	1.2
5261166	1.2
5261180	1.2
5261289	1.2
5261347	1.2
5261380	1.2
5261429	1.2
5261550	1.2
5261616	1.2
5261736	1.2
5261796	1.2
5261909	1.2
5262065	1.2
5262088	1.2
5262100	1.2
5262132	1.2
5262344	1.2
5262472	1.2
5262579	1.2
5262611	1.2
5262670	1.2
5262765	1.2
5262789	1.2
5262823	1.2
5262875	1.2
5262923	1.2
5263163	1.2
5263181	1.2
5263224	1.2
5263281	1.2
5263359	1.2
5263450	1.2
5263512	1.2
5263569	1.2
5263577	1.2
5263692	1.2
5263709	1.2
5263728	1.2
5263754	1.2
5264130	1.2
5264244	1.2
5264332	1.2
5264389	1.2
5264559	1.2
5264648	1.19663
5265008	1.193476
5265210	1.190032
5265249	1.18
5265510	1.18
5265531	1.18
5265639	1.18
5265797	1.18
5266027	1.18
5266044	1.18
5266068	1.18
5266119	1.18
5266183	1.18
5266203	1.18
5266290	1.18
5266309	1.18
5266510	1.18
5266560	1.18
5266580	1.18
5266647	1.180008
5266696	1.182226
5266759	1.182226
5266831	1.182226
5266922	1.182762
5266934	1.182764
5267014	1.182768
5267197	1.182768
5267285	1.18277
5267367	1.18277
5267404	1.18277
5267431	1.18277
5267572	1.182772
5267589	1.182772
5267809	1.200892
5267824	1.21552
5268170	1.215706
5268188	1.216608
5268253	1.217426
5268255	1.217698
5268307	1.217818
5268404	1.21806
5268690	1.21806
5268697	1.21806
5268848	1.21806
5268923	1.21806
5268983	1.21806
5269038	1.21806
5269053	1.21806
5269109	1.21806
5269214	1.21806
5269338	1.21806
5269352	1.21806
5269428	1.21806
5269445	1.21806
5269509	1.21806
5269655	1.21806
5269958	1.21806
5270052	1.21806
5270243	1.21806
5270268	1.21806
5270291	1.21806
5270298	1.21806
5270357	1.21806
5270427	1.21806
5270777	1.21806
5270844	1.21806
5270895	1.21806
5270910	1.21806
5270950	1.21806
5270974	1.21806
5270982	1.21806
5271005	1.21806
5271080	1.21806
5271094	1.21806
5271099	1.21806
5271178	1.21806
5271220	1.21806
5271676	1.21806
5271719	1.21806
5271797	1.21806
5271805	1.21806
5271826	1.21806
5271945	1.21806
5271992	1.21806
5272018	1.21806
5272090	1.21806
5272122	1.21806
5272124	1.21806
5272127	1.21806
5272200	1.21806
5272211	1.21806
5272331	1.21806
5272346	1.21806
5272438	1.21806
5272550	1.21806
5272923	1.21806
5273030	1.21806
5273139	1.21806
5273395	1.21806
5273418	1.21806
5273498	1.21806
5273544	1.21806
5273679	1.21806
5273801	1.21806
5273814	1.21806
5273866	1.21806
5273875	1.21806
5273914	1.21806
5273929	1.21806
5273939	1.21806
5274032	1.21806
5274502	1.21806
5274561	1.21806
5274613	1.21806
5274731	1.21806
5274734	1.21806
5274794	1.21806
5274809	1.21806
5274896	1.21806
5275044	1.21806
5275140	1.21806
5275549	1.21806
5275555	1.21806
5275744	1.21806
5275864	1.21806
5275992	1.21806
5276204	1.21806
5276623	1.21806
5276710	1.21806
5276744	1.21806
5276767	1.21806
5276779	1.21806
5276842	1.21806
5276965	1.21806
5277053	1.21806
5277092	1.21806
5277153	1.21806
5277368	1.21806
5277390	1.21806
5277443	1.21806
5277505	1.21806
5277641	1.21806
5277863	1.21806
5277906	1.21806
5278005	1.21806
5278036	1.21806
5278144	1.21806
5278218	1.21806
5278231	1.21806
5278261	1.21806
5278315	1.21806
5278328	1.21806
5278524	1.21806
5278617	1.21806
5278821	1.21806
5278968	1.21806
5278972	1.21806
5278982	1.21806
5279116	1.21806
5279195	1.21806
5279277	1.21806
5279297	1.21806
5279316	1.21806
5279557	1.21806
5279632	1.21806
5279669	1.21806
5279916	1.21806
5279939	1.21806
5279943	1.21806
5279968	1.21806
5279974	1.21806
5279986	1.21806
5280020	1.21806
5280144	1.21806
5280201	1.21806
5280240	1.21806
5280283	1.21806
5280443	1.21806
5280529	1.21806
5280534	1.21806
5280656	1.21806
5280657	1.21806
5280859	1.21806
5280952	1.21806
5281119	1.21806
5281172	1.21806
5281233	1.21806
5281280	1.21806
5281282	1.21806
5281314	1.21806
5281352	1.21806
5281420	1.21806
5281528	1.21806
5281579	1.21806
5281580	1.21806
5281676	1.21806
5281914	1.21806
5281968	1.21806
5282358	1.21806
5282462	1.21806
5282494	1.21806
5282590	1.21806
5282619	1.21806
5282622	1.21806
5282686	1.21806
5282724	1.21806
5282793	1.21806
5282800	1.21806
5282851	1.21806
5282865	1.21806
5282972	1.21806
5282981	1.21806
5283043	1.21806
5283260	1.21806
5283496	1.21806
5283619	1.21806
5283739	1.21806
5283760	1.21806
5283793	1.21806
5283884	1.21806
5283979	1.21806
5284039	1.21806
5284082	1.21806
5284101	1.21806
5284148	1.21806
5284372	1.21806
5284491	1.21806
5284558	1.21806
5284692	1.21806
5284792	1.21806
5284810	1.21806
5284837	1.21806
5284923	1.21806
5284948	1.21806
5284972	1.21806
5285032	1.21806
5285061	1.21806
5285099	1.21806
5285257	1.21806
5285310	1.21806
5285389	1.21806
5285425	1.21806
5285489	1.21806
5285504	1.21806
5285588	1.21806
5285643	1.21806
5285689	1.21806
5285790	1.21806
5285803	1.21806
5285822	1.21806
5285851	1.21806
5285869	1.21806
5285916	1.21806
5285936	1.21806
5286082	1.21806
5286212	1.21806
5286386	1.21806
5286441	1.21806
5286508	1.21806
5286536	1.21806
5286573	1.21806
5286653	1.21806
5286655	1.21806
5286674	1.21806
5286710	1.21806
5286846	1.21806
5286874	1.21806
5286916	1.21806
5286917	1.21806
5287024	1.21806
5287061	1.21806
5287105	1.21806
5287120	1.21806
5287143	1.21806
5287174	1.21806
5287316	1.21806
5287324	1.21806
5287527	1.21806
5287594	1.21806
5287811	1.21806
5287969	1.21806
5288289	1.21806
5288327	1.21806
5288356	1.21806
5288371	1.21806
5288521	1.21806
5288973	1.21806
5289155	1.21806
5289159	1.21806
5289160	1.21806
5289169	1.21806
5289174	1.21806
5289320	1.21806
5289438	1.21806
5289523	1.21806
5289532	1.21806
5289536	1.21806
5289638	1.21806
5289694	1.21806
5289696	1.21806
5289723	1.21806
5289734	1.21806
5289747	1.21806
5289817	1.21806
5289873	1.21806
5289934	1.21806
5290012	1.21806
5290342	1.21806
5290490	1.21806
5290506	1.21806
5290717	1.21806
5290741	1.21806
5290764	1.21806
5290903	1.21806
5291112	1.21806
5291228	1.21806
5291373	1.21806
5291397	1.21806
5291403	1.21806
5291429	1.21806
5291665	1.21806
5291685	1.21806
5291806	1.21806
5291881	1.21806
5291903	1.21806
5291943	1.21806
5292112	1.21806
5292120	1.21806
5292247	1.21806
5292253	1.21806
5292338	1.21806
5292477	1.21806
5292527	1.21806
5292659	1.21806
5292726	1.21806
5292839	1.21806
5292974	1.21806
5293024	1.21806
5293072	1.21806
5293078	1.21806
5293187	1.21806
5293256	1.21806
5293280	1.21806
5293419	1.21806
5293434	1.21806
5293693	1.21806
5293734	1.21806
5293851	1.21806
5293877	1.21806
5293962	1.21806
5293995	1.21806
5294022	1.21806
5294099	1.21806
5294108	1.21806
5294232	1.21806
5294283	1.21806
5294344	1.21806
5294352	1.21806
5294390	1.21806
5294527	1.21806
5294557	1.21806
5294604	1.21806
5294798	1.21806
5294813	1.21806
5294893	1.21806
5295235	1.21806
5295353	1.21806
5295363	1.21806
5295390	1.21806
5295563	1.21806
5295581	1.21806
5295588	1.21806
5295627	1.21806
5295649	1.21806
5295685	1.21806
5295759	1.225674
5295844	1.229512
5295857	1.234082
5296075	1.238492
5296230	1.24175
5296299	1.244162
5296431	1.244328
5296548	1.244484
5296624	1.244532
5296737	1.246182
5296986	1.24716
5297338	1.247504
5297362	1.24751
5297383	1.247512
5297409	1.247514
5297475	1.247522
5297509	1.247532
5297554	1.247596
5297723	1.24774
5297833	1.247806
5297995	1.247898
5298068	1.248008
5298229	1.248108
5298355	1.248146
5298383	1.248146
5298516	1.24815
5298620	1.248152
5298782	1.248152
5298789	1.248152
5298790	1.248152
5298909	1.248154
5298969	1.248156
5298979	1.248156
5299065	1.248156
5299091	1.248156
5299160	1.248156
5299491	1.248156
5299562	1.248156
5299920	1.248156
5300028	1.248156
5300050	1.248156
5300161	1.248156
5300261	1.248156
5300264	1.248156
5300353	1.248156
5300437	1.248156
5300467	1.248156
5300520	1.248156
5300579	1.248156
5300600	1.248156
5300625	1.248156
5300641	1.248156
5300665	1.248156
5300679	1.248156
5300829	1.248156
5300839	1.248156
5300943	1.248156
5300960	1.248156
5300961	1.248156
5300964	1.248156
5300977	1.248156
5301152	1.248156
5301200	1.248156
5301230	1.248156
5301636	1.248156
5301779	1.248156
5301932	1.248156
5302072	1.248156
5302073	1.248156
5302161	1.248156
5302206	1.248156
5302323	1.248156
5302354	1.248156
5302358	1.248158
5302363	1.248158
5302586	1.248158
5302798	1.248158
5302966	1.248158
5303072	1.248158
5303203	1.248158
5303355	1.248158
5303367	1.248158
5303441	1.248158
5303523	1.248158
5303543	1.248158
5303624	1.248158
5303632	1.248158
5303766	1.248158
5303777	1.248158
5303797	1.248158
5303856	1.248158
5303912	1.248158
5303916	1.248158
5303944	1.248158
5304083	1.248158
5304161	1.248158
5304314	1.24816
5304609	1.24816
5304648	1.24816
5304813	1.24816
5304879	1.24816
5304912	1.24816
5304956	1.24816
5305005	1.24816
5305073	1.24816
5305091	1.24816
5305139	1.24816
5305200	1.24816
5305394	1.24816
5305403	1.24816
5305500	1.24816
5305501	1.24816
5305530	1.24816
5305670	1.24816
5305700	1.24816
5305831	1.24816
5305902	1.24816
5305907	1.24816
5305977	1.24816
5305980	1.24816
5305997	1.24816
5306021	1.24816
5306042	1.24816
5306078	1.248164
5306128	1.248164
5306137	1.248164
5306183	1.248164
5306222	1.248164
5306253	1.248164
5306266	1.248164
5306417	1.248164
5306437	1.248164
5306612	1.248164
5306618	1.248164
5306733	1.248164
5306794	1.248164
5306837	1.248164
5306890	1.248164
5306896	1.248164
5306930	1.248164
5306975	1.248164
5307095	1.248164
5307176	1.248164
5307226	1.248164
5307480	1.248164
5307573	1.248164
5307664	1.248164
5307679	1.248164
5307685	1.248164
5307687	1.248164
5307694	1.248164
5307701	1.248164
5307710	1.248164
5307797	1.248164
5307902	1.248164
5308040	1.248164
5308044	1.248164
5308072	1.248164
5308127	1.248164
5308240	1.248164
5308259	1.248164
5308282	1.248164
5308393	1.248164
5308486	1.248164
5308609	1.248164
5308642	1.248164
5308762	1.248166
5308769	1.248166
5308779	1.248166
5308891	1.248166
5308928	1.248166
5308966	1.248166
5309177	1.248166
5309178	1.248166
5309187	1.248166
5309200	1.248166
5309433	1.248166
5309468	1.248166
5309494	1.248166
5309570	1.248166
5309692	1.248166
5309868	1.248166
5309961	1.248166
5309967	1.248166
5310000	1.248166
5310024	1.248166
5310092	1.248166
5310099	1.248166
5310110	1.248166
5310133	1.248166
5310188	1.248166
5310233	1.248166
5310306	1.248166
5310314	1.248166
5310608	1.248168
5310912	1.248168
5310999	1.248168
5311005	1.248168
5311116	1.248168
5311188	1.248168
5311221	1.248168
5311229	1.248168
5311319	1.248168
5311347	1.248168
5311421	1.248168
5311492	1.248168
5311625	1.248168
5311647	1.248168
5311700	1.248168
5311923	1.248168
5311940	1.248168
5312017	1.248168
5312072	1.248168
